12,40840999,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396484349372543,0,0,0,0,0,-4,0,-1,1,4,"",""
13,40842312,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396484342913945,0,0,0,0,0,-4,0,-1,1,4,"",""
14,40843649,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484335802542,0,0,0,0,0,-4,0,-1,1,4,"",""
15,40844989,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484328129437,0,0,0,0,0,-4,0,-1,1,4,"",""
16,40846313,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396484320007509,0,0,0,0,0,-4,0,-1,1,4,"",""
17,40847632,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396484311384283,0,0,0,0,0,-4,0,-1,1,4,"",""
18,40848949,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484302244975,0,0,0,0,0,-4,0,-1,1,4,"",""
19,40850264,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396484292591992,0,0,0,0,0,-4,0,-1,1,4,"",""
20,40851576,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,165,168,141,1,8,0,1,1,0,0,4.3964842824354795,0,0,0,0,0,-4,0,-1,1,4,"",""
21,40852910,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484271575517,0,0,0,0,0,-4,0,-1,1,4,"",""
22,40854235,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.3964842602503955,0,0,0,0,0,-4,0,-1,1,4,"",""
23,40855556,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484248426283,0,0,0,0,0,-4,0,-1,1,4,"",""
24,40856894,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484235911594,0,0,0,0,0,-4,0,-1,1,4,"",""
25,40858349,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,163,168,141,1,8,0,1,1,0,0,4.396484221709546,0,0,0,0,0,-4,0,-1,1,4,"",""
26,40859802,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484206883023,0,0,0,0,0,-4,0,-1,1,4,"",""
27,40861129,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.39648419275487,0,0,0,0,0,-4,0,-1,1,4,"",""
28,40862463,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484178012951,0,0,0,0,0,-4,0,-1,1,4,"",""
29,40863790,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396484162809148,0,0,0,0,0,-4,0,-1,1,4,"",""
30,40865109,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484147163828,0,0,0,0,0,-4,0,-1,1,4,"",""
31,40866421,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396484131074389,0,0,0,0,0,-4,0,-1,1,4,"",""
32,40867732,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.39648411447326,0,0,0,0,0,-4,0,-1,1,4,"",""
33,40869054,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484097204893,0,0,0,0,0,-4,0,-1,1,4,"",""
34,40870371,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,163,168,141,1,8,0,1,1,0,0,4.396484079471476,0,0,0,0,0,-4,0,-1,1,4,"",""
35,40871707,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,163,167,140,1,8,0,1,1,0,0,4.3964840609462446,0,0,0,0,0,-4,0,-1,1,4,"",""
36,40873034,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396484042005761,0,0,0,0,0,-4,0,-1,1,4,"",""
37,40874350,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396484022690318,0,0,0,0,0,-4,0,-1,1,4,"",""
38,40875675,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396484002711617,0,0,0,0,0,-4,0,-1,1,4,"",""
39,40876991,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396483982337457,0,0,0,0,0,-4,0,-1,1,4,"",""
40,40878303,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.396483961499274,0,0,0,0,0,-4,0,-1,1,4,"",""
41,40879627,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.3964839399413504,0,0,0,0,0,-4,0,-1,1,4,"",""
42,40880963,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483917649209,0,0,0,0,0,-4,0,-1,1,4,"",""
43,40882285,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483895052655,0,0,0,0,0,-4,0,-1,1,4,"",""
44,40883609,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483871888734,0,0,0,0,0,-4,0,-1,1,4,"",""
45,40884939,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483848083431,0,0,0,0,0,-4,0,-1,1,4,"",""
46,40886269,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,165,168,141,1,8,0,1,1,0,0,4.396483823739291,0,0,0,0,0,-4,0,-1,1,4,"",""
47,40887716,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,165,168,141,1,8,0,1,1,0,0,4.396483796667357,0,0,0,0,0,-4,0,-1,1,4,"",""
48,40889185,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,165,168,142,1,8,0,1,1,0,0,4.396483768536315,0,0,0,0,0,-4,0,-1,1,4,"",""
49,40890523,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,165,168,142,1,8,0,1,1,0,0,4.396483742315163,0,0,0,0,0,-4,0,-1,1,4,"",""
50,40891839,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,165,168,142,1,8,0,1,1,0,0,4.396483715988777,0,0,0,0,0,-4,0,-1,1,4,"",""
51,40893160,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,165,168,142,1,8,0,1,1,0,0,4.396483689032806,0,0,0,0,0,-4,0,-1,1,4,"",""
52,40894473,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,44,512,-1,1,0,0,0,-4056,0,138,165,168,142,1,8,0,1,1,0,0,4.396483661711729,0,0,0,0,0,-4,0,-1,1,4,"",""
53,40895785,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,165,168,142,1,8,0,1,1,0,0,4.396483633886708,0,0,0,0,0,-4,0,-1,1,4,"",""
54,40897099,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,165,168,142,1,8,0,1,1,0,0,4.396483605494119,0,0,0,0,0,-4,0,-1,1,4,"",""
55,40898430,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.39648357620144,0,0,0,0,0,-4,0,-1,1,4,"",""
56,40899755,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483546503592,0,0,0,0,0,-4,0,-1,1,4,"",""
57,40901072,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483516453484,0,0,0,0,0,-4,0,-1,1,4,"",""
58,40902388,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483485898238,0,0,0,0,0,-4,0,-1,1,4,"",""
59,40903703,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483454839056,0,0,0,0,0,-4,0,-1,1,4,"",""
60,40905013,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483423373217,0,0,0,0,0,-4,0,-1,1,4,"",""
61,40906331,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483391189274,0,0,0,0,0,-4,0,-1,1,4,"",""
62,40907658,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.3964833582527865,0,0,0,0,0,-4,0,-1,1,4,"",""
63,40908991,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,163,167,141,1,8,0,1,1,0,0,4.396483324628541,0,0,0,0,0,-4,0,-1,1,4,"",""
64,40910309,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396483290847479,0,0,0,0,0,-4,0,-1,1,4,"",""
65,40911626,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.39648325656329,0,0,0,0,0,-4,0,-1,1,4,"",""
66,40912942,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483221777175,0,0,0,0,0,-4,0,-1,1,4,"",""
67,40914258,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483186463505,0,0,0,0,0,-4,0,-1,1,4,"",""
68,40915595,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483150050344,0,0,0,0,0,-4,0,-1,1,4,"",""
69,40917074,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483109167455,0,0,0,0,0,-4,0,-1,1,4,"",""
70,40918540,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,142,1,8,0,1,1,0,0,4.3964830679834375,0,0,0,0,0,-4,0,-1,1,4,"",""
71,40919861,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396483030282952,0,0,0,0,0,-4,0,-1,1,4,"",""
72,40921178,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482992166661,0,0,0,0,0,-4,0,-1,1,4,"",""
73,40922488,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.3964829537274115,0,0,0,0,0,-4,0,-1,1,4,"",""
74,40923804,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.3964829145869535,0,0,0,0,0,-4,0,-1,1,4,"",""
75,40925131,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,168,140,1,8,0,1,1,0,0,4.396482874587367,0,0,0,0,0,-4,0,-1,1,4,"",""
76,40926488,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,163,168,140,1,8,0,1,1,0,0,4.396482833134955,0,0,0,0,0,-4,0,-1,1,4,"",""
77,40927808,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396482792267139,0,0,0,0,0,-4,0,-1,1,4,"",""
78,40929124,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.3964827509940045,0,0,0,0,0,-4,0,-1,1,4,"",""
79,40930438,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.39648270925684,0,0,0,0,0,-4,0,-1,1,4,"",""
80,40931750,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482667058048,0,0,0,0,0,-4,0,-1,1,4,"",""
81,40933074,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482623944141,0,0,0,0,0,-4,0,-1,1,4,"",""
82,40934404,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482580098442,0,0,0,0,0,-4,0,-1,1,4,"",""
83,40935726,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482535980877,0,0,0,0,0,-4,0,-1,1,4,"",""
84,40937051,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,140,1,8,0,1,1,0,0,4.396482491229609,0,0,0,0,0,-4,0,-1,1,4,"",""
85,40938366,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,140,1,8,0,1,1,0,0,4.396482446285325,0,0,0,0,0,-4,0,-1,1,4,"",""
86,40939679,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,168,141,1,8,0,1,1,0,0,4.396482400883442,0,0,0,0,0,-4,0,-1,1,4,"",""
87,40940998,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482354746531,0,0,0,0,0,-4,0,-1,1,4,"",""
88,40942317,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482308079655,0,0,0,0,0,-4,0,-1,1,4,"",""
89,40943649,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482260417643,0,0,0,0,0,-4,0,-1,1,4,"",""
90,40944996,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396482211672345,0,0,0,0,0,-4,0,-1,1,4,"",""
91,40946321,0,0,0,0,0,0,0,0,0,0,0,-10,1000,163,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482163179507,0,0,0,0,0,-4,0,-1,1,4,"",""
92,40947776,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396482109341611,0,0,0,0,0,-4,0,-1,1,4,"",""
93,40949234,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396482054746491,0,0,0,0,0,-4,0,-1,1,4,"",""
94,40950551,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396482004846218,0,0,0,0,0,-4,0,-1,1,4,"",""
95,40951887,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396481953690065,0,0,0,0,0,-4,0,-1,1,4,"",""
96,40953214,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396481902338473,0,0,0,0,0,-4,0,-1,1,4,"",""
97,40954534,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,0,512,-1,1,0,0,0,-4056,0,138,165,167,141,1,8,0,1,1,0,0,4.396481850724179,0,0,0,0,0,-4,0,-1,1,4,"",""
98,40955859,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,165,168,141,1,8,0,1,1,0,0,4.396481798381594,0,0,0,0,0,-4,0,-1,1,4,"",""
99,40957183,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396481745544118,0,0,0,0,0,-4,0,-1,1,4,"",""
100,40958500,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,165,167,141,1,8,0,1,1,0,0,4.396481692454824,0,0,0,0,0,-4,0,-1,1,4,"",""
101,40959813,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,165,168,141,1,8,0,1,1,0,0,4.396481639000017,0,0,0,0,0,-4,0,-1,1,4,"",""
102,40961147,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396481584156702,0,0,0,0,0,-4,0,-1,1,4,"",""
103,40962491,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396481528356115,0,0,0,0,0,-4,0,-1,1,4,"",""
104,40963806,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.396481473221183,0,0,0,0,0,-4,0,-1,1,4,"",""
105,40965121,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,166,140,1,8,0,1,1,0,0,4.396481417559493,0,0,0,0,0,-4,0,-1,1,4,"",""
106,40966431,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396481361584689,0,0,0,0,0,-4,0,-1,1,4,"",""
107,40967748,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.39648130478523,0,0,0,0,0,-4,0,-1,1,4,"",""
108,40969059,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,140,1,8,0,1,1,0,0,4.396481247718582,0,0,0,0,0,-4,0,-1,1,4,"",""
109,40970385,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.3964811894694495,0,0,0,0,0,-4,0,-1,1,4,"",""
110,40971714,0,0,0,0,0,0,0,0,0,0,0,-10,1000,162,22,512,-1,1,0,0,0,-4056,0,138,164,167,141,1,8,0,1,1,0,0,4.39648113055171,0,0,0,0,0,-4,0,-1,1,4,"",""
